t,Va,Vb
-0.02101999894,-2.48,-2.3999999
-0.02099999785,-2.48,-2.5599999
-0.02097999863,-2.3999999,-2.3999999
-0.02095999941,-2.3999999,-2.3199999
-0.02093999833,-2.48,-2.3999999
-0.02091999911,-2.48,-2.5599999
-0.02089999802,-2.48,-2.3999999
-0.0208799988,-2.3999999,-2.3199999
-0.02085999772,-2.3199999,-2.5599999
-0.0208399985,-2.3999999,-2.48
-0.02081999928,-2.3199999,-2.3999999
-0.02079999819,-2.48,-2.48
-0.02077999897,-2.48,-2.3999999
-0.02075999789,-2.3999999,-2.3999999
-0.02073999867,-2.3999999,-2.3999999
-0.02071999945,-2.5599999,-2.3999999
-0.02069999836,-2.3999999,-2.3999999
-0.02067999914,-2.5599999,-2.3199999
-0.02065999806,-2.3999999,-2.3999999
-0.02063999884,-2.48,-2.6399999
-0.02061999775,-2.48,-2.3199999
-0.02059999853,-2.48,-2.6399999
-0.02057999931,-2.5599999,-2.6399999
-0.02055999823,-2.48,-2.3999999
-0.02053999901,-2.48,-2.72000003
-0.02051999792,-2.3999999,-2.6399999
-0.0204999987,-2.5599999,-2.6399999
-0.02047999948,-2.5599999,-2.5599999
-0.0204599984,-2.3999999,-2.3199999
-0.02043999918,-2.5599999,-2.6399999
-0.02041999809,-2.3999999,-2.3999999
-0.02039999887,-2.48,-2.5599999
-0.02037999779,-2.5599999,-2.48
-0.02035999857,-2.5599999,-2.48
-0.02033999935,-2.5599999,-2.3999999
-0.02031999826,-2.48,-2.6399999
-0.02029999904,-2.3999999,-2.3999999
-0.02027999796,-2.3999999,-2.6399999
-0.02025999874,-2.3999999,-2.48
-0.02023999952,-2.48,-2.6399999
-0.02021999843,-2.3999999,-2.6399999
-0.02019999921,-2.48,-2.3999999
-0.02017999813,-2.3999999,-2.3999999
-0.02015999891,-2.3999999,-2.5599999
-0.02013999783,-2.3999999,-2.3999999
-0.0201199986,-2.48,-2.3999999
-0.02009999938,-2.3999999,-2.48
-0.0200799983,-2.3999999,-2.6399999
-0.0200599991,-2.48,-2.5599999
-0.020039998,-2.48,-2.3999999
-0.0200199988,-2.48,-2.48
-0.0199999996,2.3199999,4.4000001
-0.0199799985,2.3999999,4.07999992
-0.0199599992,2.3199999,3.5999999
-0.0199399982,2.3999999,3.11999989
-0.0199199989,2.3999999,3.19999981
-0.0198999979,2.48,2.96000004
-0.0198799986,2.3999999,3.03999996
-0.0198599994,2.3199999,2.6399999
-0.0198399983,2.48,2.79999995
-0.0198199991,2.3999999,2.3999999
-0.019799998,2.3999999,2.72000003
-0.0197799988,2.48,2.48
-0.0197599977,2.5599999,2.5599999
-0.0197399985,2.5599999,2.48
-0.0197199993,2.3999999,2.6399999
-0.0196999982,2.48,2.79999995
-0.019679999,2.48,2.48
-0.0196599979,2.3999999,2.3199999
-0.0196399987,2.48,2.5599999
-0.0196199995,2.5599999,2.48
-0.0195999984,2.48,2.5599999
-0.0195799991,2.5599999,2.6399999
-0.0195599981,2.5599999,2.79999995
-0.0195399988,2.5599999,2.5599999
-0.0195199978,2.48,2.6399999
-0.0194999985,2.5599999,2.6399999
-0.0194799993,2.5599999,2.48
-0.0194599982,2.5599999,2.48
-0.019439999,2.48,2.3199999
-0.0194199979,2.5599999,2.6399999
-0.0193999987,2.48,2.6399999
-0.0193799995,2.48,2.6399999
-0.0193599984,2.5599999,2.6399999
-0.0193399992,2.5599999,2.6399999
-0.0193199981,2.5599999,2.6399999
-0.0192999989,2.48,2.3999999
-0.0192799978,2.48,2.6399999
-0.0192599986,2.3999999,2.6399999
-0.0192399994,2.48,2.6399999
-0.0192199983,2.48,2.5599999
-0.019199999,2.48,2.5599999
-0.019179998,2.3999999,2.3999999
-0.0191599987,2.5599999,2.3199999
-0.0191399995,2.3999999,2.3999999
-0.0191199984,2.48,2.48
-0.0190999992,2.48,2.72000003
-0.0190799981,2.5599999,2.48
-0.0190599989,2.48,2.5599999
-0.0190399978,2.48,2.6399999
-0.0190199986,2.3999999,2.5599999
-0.0189999994,2.48,2.5599999
-0.0189799983,2.48,2.3199999
-0.0189599991,2.48,2.3999999
-0.018939998,2.5599999,2.6399999
-0.0189199988,2.48,2.6399999
-0.0188999996,2.48,2.72000003
-0.0188799985,2.3999999,2.79999995
-0.0188599993,2.48,2.3199999
-0.0188399982,2.48,2.48
-0.0188199989,2.5599999,2.5599999
-0.0187999979,2.5599999,2.5599999
-0.0187799986,2.48,2.3999999
-0.0187599994,2.48,2.48
-0.0187399983,2.48,2.3999999
-0.0187199991,2.48,2.79999995
-0.018699998,2.48,2.72000003
-0.0186799988,2.48,2.48
-0.0186599996,2.3999999,2.6399999
-0.0186399985,2.48,2.48
-0.0186199993,2.48,2.48
-0.0185999982,2.48,2.72000003
-0.018579999,2.5599999,2.3999999
-0.0185599979,2.48,2.6399999
-0.0185399987,2.3999999,2.3999999
-0.0185199995,2.48,2.6399999
-0.0184999984,2.3999999,2.48
-0.0184799992,2.48,2.6399999
-0.0184599981,2.48,2.48
-0.0184399989,2.48,2.48
-0.0184199978,2.48,2.3999999
-0.0183999985,2.6399999,2.5599999
-0.0183799993,2.48,2.3199999
-0.0183599982,2.3999999,2.3199999
-0.018339999,2.5599999,2.48
-0.0183199979,2.48,2.5599999
-0.0182999987,2.5599999,2.5599999
-0.0182799995,2.5599999,2.3999999
-0.0182599984,2.48,2.48
-0.0182399992,2.3999999,2.48
